match_id,court_type,time_ms,time_diff,hit_id,opp_id,is_far,prev_hit_x,prev_hit_y,prev_opp_x,prev_opp_y,curr_hit_x,curr_hit_y,curr_opp_x,curr_opp_y,hit_move_dist,hit_move_speed,opp_move_dist,opp_move_speed,is_serve,is_forehand,is_backhand,outcome,final_outcome,is_final_shot,prev_bounce_time_ms,prev_bounce_x,prev_bounce_y,bounce_time_ms,bounce_x,bounce_y
99,0,0.234475,0.0,0.0,3.0,-1.0,0.8766674,11.158259,4.3878255,15.677334,0.8766674,11.158259,4.3878255,15.677334,0.0,0.0,0.0,0.0,1,0,0,1,1.0,1,-1.0,-1.0,-1.0,0.23869444444444443,24.893513,63.73298
99,0,0.23877222222222222,0.0,0.0,3.0,-1.0,-1.1236815,11.193872,-3.0572264,16.442299,-1.1236815,11.193872,-3.0572264,16.442299,0.0,0.0,0.0,0.0,1,0,0,1,1.0,1,-1.0,-1.0,-1.0,0.24094722222222223,35.08751,71.89995
99,0,0.24128333333333332,0.0,3.0,0.0,0.0,-1.9075434,16.107073,-0.82903546,10.868687,-1.9075434,16.107073,-0.82903546,10.868687,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0,-1.0,-1.0,-1.0,0.24152,-2.2277536,-6.9932523
99,0,0.2416222222222222,1.22,0.0,3.0,1.0,-0.82903546,10.868687,-1.9075434,16.107073,0.9644767,12.569848,-0.033020645,15.532387,2.471970010043489,2.0262049262651547,1.9606376013452185,1.607080001102638,0,1,0,1,1.0,0,0.24152,-2.2277536392211914,-6.993252277374268,0.24183277777777779,3.2902288,-9.033237
99,0,0.2419361111111111,1.13,3.0,0.0,0.0,-0.033020645,15.532387,0.9644767,12.569848,-1.8544163,15.809286,0.5240708,12.4184675,1.8423233442197626,1.6303746409024449,0.46569671348001884,0.4121209853805477,0,1,0,1,0.0,0,0.24183277777777779,3.290228843688965,-9.03323745727539,0.24222666666666667,2.8223014,-5.9370847
99,0,0.24232777777777778,1.41,0.0,3.0,1.0,0.5240708,12.4184675,-1.8544163,15.809286,-3.674078,9.970124,-2.1726155,15.550842,4.859921556921884,3.4467528772495633,0.40993169472404567,0.290731698385848,0,0,1,1,1.0,0,0.24222666666666667,2.8223013877868652,-5.937084674835205,0.24250444444444444,0.832946,-6.7744637
99,0,0.2426222222222222,1.06,3.0,0.0,0.0,-2.1726155,15.550842,-3.674078,9.970124,-1.7581954,14.642657,-3.818898,9.521844,0.9982705274778858,0.9417646485640432,0.47109243615743623,0.4444268265636191,0,1,0,0,0.0,1,0.24250444444444444,0.8329460024833679,-6.774463653564453,0.24275555555555556,0.5408654,0.46794507
99,0,0.26490277777777776,0.0,3.0,0.0,1.0,0.3848467,11.618781,3.1570218,12.67942,0.3848467,11.618781,3.1570218,12.67942,0.0,0.0,0.0,0.0,1,0,0,0,0.0,1,-1.0,-1.0,-1.0,0.26498055555555555,-1.980453,-0.22804402
99,0,0.268175,0.0,3.0,0.0,1.0,0.33120638,11.900319,3.1573594,11.619453,0.33120638,11.900319,3.1573594,11.619453,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,-1.0,-1.0,-1.0,0.26833055555555557,-3.21507,-5.5427423
99,0,0.26839722222222223,0.8,0.0,3.0,0.0,3.1573594,11.619453,0.33120638,11.900319,2.951661,10.95857,0.6007491,10.672966,0.6921555494773738,0.8651944368467172,1.2566021192960901,1.5707526491201125,0,1,0,1,0.0,0,0.26833055555555557,-3.2150700092315674,-5.5427422523498535,0.26861833333333335,-1.6073668,-8.904465
